Tourist Attraction,Hotel Name,Address,Address Link,Hotel Website,Hotline,Ranking,Reviewers,Rating,Location rating,Cleanliness rating,Service rating,Value rating,Comment,Price,URL,Description,Award,Hotel Class,Hotel Style 1,Hotel Style 2,Language Spoken,Numbers of near Restaurants,Near Restaurant 1,Link Near Restaurant 1,Near Restaurant 2,Link Near Restaurant 2,Near Restaurant 3,Link Near Restaurant 3,Near Restaurant 4,Link Near Restaurant 4,Near Attraction 1,Link Near Attraction 1,Near Attraction 2,Link Near Attraction 2,Near Attraction 3,Link Near Attraction 3,Near Attraction 4,Link Near Attraction 4,Numbers of near Attractions,Hotel Image
Cà Mau,Muong Thanh Luxury Ca Mau Hotel,"Lot C.03a, Ca Mau Administration & Political Center, Ward 9, Ca Mau 970000 Vietnam","https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.hotel_review&zoom=11&size=1134x375&scale=2&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=9.187991,105.141273&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v2%2FA_Pin_2x.png|scale:2|9.189878,105.134018&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v2%2FH_Pin_2x.png|scale:2|9.187991,105.141273|9.187991,105.141273|9.182650,105.147232|9.173606,105.190353|9.175690,105.153999|9.178926,105.152779|9.177212,105.157661|9.176080,105.150452|9.182075,105.148026|9.175270,105.173798&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v2%2FR_Pin_2x.png|scale:2|9.179014,105.152054|9.181443,105.146286|9.179738,105.161217|9.184291,105.157845|9.183960,105.140106|9.178036,105.154373|9.178391,105.154892&signature=XxCJ_Y9AZBQm6Y2jy0nRb1ifQf4=",nan,nan,#1 of 10 hotels in Ca Mau,127 ,4.5,4.8,4.8,4.6,4.8,Excellent,47,https://www.tripadvisor.com/Hotel_Review-g1568668-d10319433-Reviews-Muong_Thanh_Luxury_Ca_Mau_Hotel-Ca_Mau_Ca_Mau_Province_Mekong_Delta.html,"Finding an ideal luxury hotel in Ca Mau does not have to be difficult. Welcome to Muong Thanh Luxury Ca Mau Hotel, a nice option for travelers like you. Rooms at Muong Thanh Luxury Ca Mau Hotel offer a refrigerator, a minibar, and a kitchenette providing exceptional comfort and convenience, and guests can go online with free wifi. Room service and a concierge are some of the conveniences offered at this hotel. A pool and free breakfast will also help to make your stay even more special. If you are driving to Muong Thanh Luxury Ca Mau Hotel, free parking is available. While in Ca Mau, you may want to check out some of the restaurants that are a short walk away from Muong Thanh Luxury Ca Mau Hotel, including Huong Viet Cà Mau Restaurant (0.4 mi), Cua Thu Thiet-Dac San Ca Mau (1.2 mi), and Quán 257 (1.0 mi). Muong Thanh Luxury Ca Mau Hotel puts the best of Ca Mau at your fingertips, making your stay both relaxing and enjoyable.",nan,4.5 of 5 bubbles,Family,Trendy,Vietnamese,nan,Quán 257,https://www.tripadvisor.com/Restaurant_Review-g1568668-d6210059-Reviews-Quan_257-Ca_Mau_Ca_Mau_Province_Mekong_Delta.html,Phuong 76 Restaurant - Broken Rice,https://www.tripadvisor.com/Restaurant_Review-g1568668-d12481041-Reviews-Phuong_76_Restaurant_Broken_Rice-Ca_Mau_Ca_Mau_Province_Mekong_Delta.html,Nhà hàng Vân Thủy,https://www.tripadvisor.com/Restaurant_Review-g1568668-d12906588-Reviews-Nha_hang_Van_Th_y-Ca_Mau_Ca_Mau_Province_Mekong_Delta.html,Cua Thu Thiet-Dac San Ca Mau,https://www.tripadvisor.com/Restaurant_Review-g1568668-d12894983-Reviews-Cua_Thu_Thiet_Dac_San_Ca_Mau-Ca_Mau_Ca_Mau_Province_Mekong_Delta.html,Khu Tuong Niem Chu Tich Ho Chi Minh,https://www.tripadvisor.com/Attraction_Review-g1568668-d21058714-Reviews-Khu_Tuong_Niem_Chu_Tich_Ho_Chi_Minh-Ca_Mau_Ca_Mau_Province_Mekong_Delta.html,Tên không xác định,,Tên không xác định,,Tên không xác định,,nan,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/5c/22/ae/mu-ng-thanh-luxury-ca.jpg?w=700&h=-1&s=1
Cà Mau,Phu Cuong Hotel,"81 Phan Ngoc Hien Ward 4, Ca Mau 970000 Vietnam","https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.hotel_review&zoom=11&size=1134x375&scale=2&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=9.182650,105.147232&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v2%2FA_Pin_2x.png|scale:2|9.189878,105.134018&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v2%2FH_Pin_2x.png|scale:2|9.182650,105.147232|9.187991,105.141273|9.182650,105.147232|9.173606,105.190353|9.175690,105.153999|9.178926,105.152779|9.177212,105.157661|9.176080,105.150452|9.182075,105.148026|9.175270,105.173798&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v2%2FR_Pin_2x.png|scale:2|9.179014,105.152054|9.181443,105.146286|9.179738,105.161217|9.184291,105.157845|9.183960,105.140106|9.178036,105.154373|9.178391,105.154892&signature=kR_m3aTYVRnV4FofLOs1OQl6t9k=",nan,nan,#2 of 10 hotels in Ca Mau,4 ,4.5,5.0,5.0,4.5,5.0,Excellent,41,https://www.tripadvisor.com/Hotel_Review-g1568668-d19366238-Reviews-Phu_Cuong_Hotel-Ca_Mau_Ca_Mau_Province_Mekong_Delta.html,,nan,4.5 of 5 bubbles,Mid-range,Business,nan,nan,Quán 257,https://www.tripadvisor.com/Restaurant_Review-g1568668-d6210059-Reviews-Quan_257-Ca_Mau_Ca_Mau_Province_Mekong_Delta.html,Phuong 76 Restaurant - Broken Rice,https://www.tripadvisor.com/Restaurant_Review-g1568668-d12481041-Reviews-Phuong_76_Restaurant_Broken_Rice-Ca_Mau_Ca_Mau_Province_Mekong_Delta.html,Nhà hàng Vân Thủy,https://www.tripadvisor.com/Restaurant_Review-g1568668-d12906588-Reviews-Nha_hang_Van_Th_y-Ca_Mau_Ca_Mau_Province_Mekong_Delta.html,Cua Thu Thiet-Dac San Ca Mau,https://www.tripadvisor.com/Restaurant_Review-g1568668-d12894983-Reviews-Cua_Thu_Thiet_Dac_San_Ca_Mau-Ca_Mau_Ca_Mau_Province_Mekong_Delta.html,Khu Tuong Niem Chu Tich Ho Chi Minh,https://www.tripadvisor.com/Attraction_Review-g1568668-d21058714-Reviews-Khu_Tuong_Niem_Chu_Tich_Ho_Chi_Minh-Ca_Mau_Ca_Mau_Province_Mekong_Delta.html,Tên không xác định,,Tên không xác định,,Tên không xác định,,nan,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/a7/46/fc/h-i-lien-hi-p-ph-n-t.jpg?w=700&h=-1&s=1
Cà Mau,Khach San Sao Kim,"03 Luu Tan Tai, Ca Mau 970000 Vietnam","https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.hotel_review&zoom=11&size=1134x375&scale=2&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=9.175690,105.153999&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v2%2FA_Pin_2x.png|scale:2|9.189878,105.134018&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v2%2FH_Pin_2x.png|scale:2|9.175690,105.153999|9.187991,105.141273|9.182650,105.147232|9.173606,105.190353|9.175690,105.153999|9.178926,105.152779|9.177212,105.157661|9.176080,105.150452|9.182075,105.148026|9.175270,105.173798&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v2%2FR_Pin_2x.png|scale:2|9.179014,105.152054|9.181443,105.146286|9.179738,105.161217|9.184291,105.157845|9.183960,105.140106|9.178036,105.154373|9.178391,105.154892&signature=r6g6_sBr072WqHdnLzj0eaHqs_w=",nan,nan,#3 of 10 hotels in Ca Mau,4 ,3.5,5.0,4.0,3.3,3.0,Very good,24,https://www.tripadvisor.com/Hotel_Review-g1568668-d14167511-Reviews-Khach_San_Sao_Kim-Ca_Mau_Ca_Mau_Province_Mekong_Delta.html,,nan,3.5 of 5 bubbles,Mid-range,Business,nan,nan,Quán 257,https://www.tripadvisor.com/Restaurant_Review-g1568668-d6210059-Reviews-Quan_257-Ca_Mau_Ca_Mau_Province_Mekong_Delta.html,Phuong 76 Restaurant - Broken Rice,https://www.tripadvisor.com/Restaurant_Review-g1568668-d12481041-Reviews-Phuong_76_Restaurant_Broken_Rice-Ca_Mau_Ca_Mau_Province_Mekong_Delta.html,Nhà hàng Vân Thủy,https://www.tripadvisor.com/Restaurant_Review-g1568668-d12906588-Reviews-Nha_hang_Van_Th_y-Ca_Mau_Ca_Mau_Province_Mekong_Delta.html,Cua Thu Thiet-Dac San Ca Mau,https://www.tripadvisor.com/Restaurant_Review-g1568668-d12894983-Reviews-Cua_Thu_Thiet_Dac_San_Ca_Mau-Ca_Mau_Ca_Mau_Province_Mekong_Delta.html,Khu Tuong Niem Chu Tich Ho Chi Minh,https://www.tripadvisor.com/Attraction_Review-g1568668-d21058714-Reviews-Khu_Tuong_Niem_Chu_Tich_Ho_Chi_Minh-Ca_Mau_Ca_Mau_Province_Mekong_Delta.html,Tên không xác định,,Tên không xác định,,Tên không xác định,,nan,https://dynamic-media-cdn.tripadvisor.com/media/partner/bookingcom/photo-o/2d/82/8b/1f/sao-kim.jpg?w=700&h=-1&s=1
Cà Mau,Thu Duy Resort,"323 Ly Thuong Kiet Group 9, Ward 6, Ca Mau 970000 Vietnam","https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.hotel_review&zoom=11&size=1134x375&scale=2&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=9.173606,105.190353&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v2%2FA_Pin_2x.png|scale:2|9.189878,105.134018&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v2%2FH_Pin_2x.png|scale:2|9.173606,105.190353|9.187991,105.141273|9.182650,105.147232|9.173606,105.190353|9.175690,105.153999|9.178926,105.152779|9.177212,105.157661|9.176080,105.150452|9.182075,105.148026|9.175270,105.173798&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v2%2FR_Pin_2x.png|scale:2|9.179014,105.152054|9.181443,105.146286|9.179738,105.161217|9.184291,105.157845|9.183960,105.140106|9.178391,105.154892|9.178036,105.154373&signature=dYvJ00t4LY9FtmMYqvnZoGK74Z0=",nan,nan,#1 of 1 B&B in Ca Mau,4 ,4.5,3.0,nan,5.0,5.0,Excellent,38,https://www.tripadvisor.com/Hotel_Review-g1568668-d15521329-Reviews-Thu_Duy_Resort-Ca_Mau_Ca_Mau_Province_Mekong_Delta.html,,nan,4.5 of 5 bubbles,Quaint,nan,nan,nan,Quán 257,https://www.tripadvisor.com/Restaurant_Review-g1568668-d6210059-Reviews-Quan_257-Ca_Mau_Ca_Mau_Province_Mekong_Delta.html,Phuong 76 Restaurant - Broken Rice,https://www.tripadvisor.com/Restaurant_Review-g1568668-d12481041-Reviews-Phuong_76_Restaurant_Broken_Rice-Ca_Mau_Ca_Mau_Province_Mekong_Delta.html,Nhà hàng Vân Thủy,https://www.tripadvisor.com/Restaurant_Review-g1568668-d12906588-Reviews-Nha_hang_Van_Th_y-Ca_Mau_Ca_Mau_Province_Mekong_Delta.html,Cua Thu Thiet-Dac San Ca Mau,https://www.tripadvisor.com/Restaurant_Review-g1568668-d12894983-Reviews-Cua_Thu_Thiet_Dac_San_Ca_Mau-Ca_Mau_Ca_Mau_Province_Mekong_Delta.html,Khu Tuong Niem Chu Tich Ho Chi Minh,https://www.tripadvisor.com/Attraction_Review-g1568668-d21058714-Reviews-Khu_Tuong_Niem_Chu_Tich_Ho_Chi_Minh-Ca_Mau_Ca_Mau_Province_Mekong_Delta.html,Tên không xác định,,Tên không xác định,,Tên không xác định,,nan,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/85/ac/9f/toan-c-nh-khu-resort.jpg?w=700&h=-1&s=1
Cà Mau,Song Hung Hotel,"28 Phan Ngoc Hien street, Ward 2, Ca Mau Vietnam","https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.hotel_review&zoom=11&size=1134x375&scale=2&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=9.182075,105.148026&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v2%2FA_Pin_2x.png|scale:2|9.189878,105.134018&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v2%2FH_Pin_2x.png|scale:2|9.182075,105.148026|9.187991,105.141273|9.182650,105.147232|9.173606,105.190353|9.175690,105.153999|9.178926,105.152779|9.177212,105.157661|9.176080,105.150452|9.182075,105.148026|9.175270,105.173798&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v2%2FR_Pin_2x.png|scale:2|9.179014,105.152054|9.181443,105.146286|9.179738,105.161217|9.184291,105.157845|9.183960,105.140106|9.178036,105.154373|9.178391,105.154892&signature=gBXuLi1-OoySNKG5ZuwP24KdNlk=",nan,nan,#1 of 2 hostels in Ca Mau,1 review,5.0,nan,nan,nan,nan,Excellent,12,https://www.tripadvisor.com/Hotel_Review-g1568668-d7249327-Reviews-Song_Hung_Hotel-Ca_Mau_Ca_Mau_Province_Mekong_Delta.html,,nan,5.0 of 5 bubbles,Budget,Vietnamese,Vietnamese,nan,Quán 257,https://www.tripadvisor.com/Restaurant_Review-g1568668-d6210059-Reviews-Quan_257-Ca_Mau_Ca_Mau_Province_Mekong_Delta.html,Phuong 76 Restaurant - Broken Rice,https://www.tripadvisor.com/Restaurant_Review-g1568668-d12481041-Reviews-Phuong_76_Restaurant_Broken_Rice-Ca_Mau_Ca_Mau_Province_Mekong_Delta.html,Nhà hàng Vân Thủy,https://www.tripadvisor.com/Restaurant_Review-g1568668-d12906588-Reviews-Nha_hang_Van_Th_y-Ca_Mau_Ca_Mau_Province_Mekong_Delta.html,Cua Thu Thiet-Dac San Ca Mau,https://www.tripadvisor.com/Restaurant_Review-g1568668-d12894983-Reviews-Cua_Thu_Thiet_Dac_San_Ca_Mau-Ca_Mau_Ca_Mau_Province_Mekong_Delta.html,Khu Tuong Niem Chu Tich Ho Chi Minh,https://www.tripadvisor.com/Attraction_Review-g1568668-d21058714-Reviews-Khu_Tuong_Niem_Chu_Tich_Ho_Chi_Minh-Ca_Mau_Ca_Mau_Province_Mekong_Delta.html,Tên không xác định,,Tên không xác định,,Tên không xác định,,nan,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/de/d3/ad/song-hung-hotel.jpg?w=700&h=-1&s=1
Cà Mau,Khach San Phu An,"So 24, Nguyen Ngoc Sanh Khom 6, Phuong 5, Ca Mau 98000 Vietnam","https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.hotel_review&zoom=11&size=1134x375&scale=2&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=9.177212,105.157661&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v2%2FA_Pin_2x.png|scale:2|9.189878,105.134018&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v2%2FH_Pin_2x.png|scale:2|9.177212,105.157661|9.187991,105.141273|9.182650,105.147232|9.173606,105.190353|9.175690,105.153999|9.178926,105.152779|9.177212,105.157661|9.176080,105.150452|9.182075,105.148026|9.175270,105.173798&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v2%2FR_Pin_2x.png|scale:2|9.179014,105.152054|9.181443,105.146286|9.179738,105.161217|9.184291,105.157845|9.183960,105.140106|9.178391,105.154892|9.178036,105.154373&signature=DN-EVws0ALdCOyzGebDO8OeHpw0=",nan,nan,#2 of 5 small hotels in Ca Mau,2 ,4.0,nan,nan,4.0,5.0,Very good,11,https://www.tripadvisor.com/Hotel_Review-g1568668-d15411161-Reviews-Khach_San_Phu_An-Ca_Mau_Ca_Mau_Province_Mekong_Delta.html,"Khach San Phu An is an excellent choice for travelers visiting Ca Mau, offering a family-friendly environment alongside many helpful amenities designed to enhance your stay. Free wifi is offered to guests, and rooms at Khach San Phu An offer a flat screen TV, air conditioning, and a refrigerator. During your stay, take advantage of some of the amenities offered, including a 24 hour front desk, room service, and a concierge. Guests of Khach San Phu An are also welcome to enjoy a pool and free breakfast, located on site. For travelers arriving by car, free parking is available. Travelers looking for a place to eat close to Khach San Phu An can head to Cua Thu Thiet-Dac San Ca Mau (0.4 mi), Huong Viet Cà Mau Restaurant (1.0 mi), or Quán 257 (0.4 mi), all of which are within walking distance. Enjoy your stay in Ca Mau!",nan,4.0 of 5 bubbles,Budget,nan,nan,nan,Quán 257,https://www.tripadvisor.com/Restaurant_Review-g1568668-d6210059-Reviews-Quan_257-Ca_Mau_Ca_Mau_Province_Mekong_Delta.html,Phuong 76 Restaurant - Broken Rice,https://www.tripadvisor.com/Restaurant_Review-g1568668-d12481041-Reviews-Phuong_76_Restaurant_Broken_Rice-Ca_Mau_Ca_Mau_Province_Mekong_Delta.html,Nhà hàng Vân Thủy,https://www.tripadvisor.com/Restaurant_Review-g1568668-d12906588-Reviews-Nha_hang_Van_Th_y-Ca_Mau_Ca_Mau_Province_Mekong_Delta.html,Cua Thu Thiet-Dac San Ca Mau,https://www.tripadvisor.com/Restaurant_Review-g1568668-d12894983-Reviews-Cua_Thu_Thiet_Dac_San_Ca_Mau-Ca_Mau_Ca_Mau_Province_Mekong_Delta.html,Khu Tuong Niem Chu Tich Ho Chi Minh,https://www.tripadvisor.com/Attraction_Review-g1568668-d21058714-Reviews-Khu_Tuong_Niem_Chu_Tich_Ho_Chi_Minh-Ca_Mau_Ca_Mau_Province_Mekong_Delta.html,Tên không xác định,,Tên không xác định,,Tên không xác định,,nan,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/24/73/a2/14/khach-san-phu-an.jpg?w=700&h=-1&s=1
Cà Mau,Ruby Hotel,"19-20A Hung Vuong Street, Ward 7, Ca Mau Vietnam","https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.hotel_review&zoom=11&size=1134x375&scale=2&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=9.178926,105.152779&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v2%2FA_Pin_2x.png|scale:2|9.189878,105.134018&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v2%2FH_Pin_2x.png|scale:2|9.178926,105.152779|9.187991,105.141273|9.182650,105.147232|9.173606,105.190353|9.175690,105.153999|9.178926,105.152779|9.177212,105.157661|9.176080,105.150452|9.182075,105.148026|9.175270,105.173798&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v2%2FR_Pin_2x.png|scale:2|9.179014,105.152054|9.181443,105.146286|9.179738,105.161217|9.184291,105.157845|9.183960,105.140106|9.178036,105.154373|9.178391,105.154892&signature=R0kZVMSnFHqsWiFkAwkhQeB1OXM=",nan,nan,#1 of 5 small hotels in Ca Mau,10 ,3.5,4.3,4.0,4.2,nan,Very good,10,https://www.tripadvisor.com/Hotel_Review-g1568668-d8627190-Reviews-Ruby_Hotel-Ca_Mau_Ca_Mau_Province_Mekong_Delta.html,"Looking for a place to stay in Ca Mau? Then look no further than Ruby Hotel, a small hotel that brings the best of Ca Mau to your doorstep. Rooms at Ruby Hotel offer a flat screen TV, a minibar, and air conditioning. Guests of Ruby Hotel can find some great restaurants a short walk from the small hotel, including Quán 257 (0.1 mi), Huong Viet Cà Mau Restaurant (0.6 mi), and Cua Thu Thiet-Dac San Ca Mau (0.5 mi). We’re sure you’ll enjoy your stay at Ruby Hotel as you experience everything Ca Mau has to offer.",nan,3.5 of 5 bubbles,Budget,Modern,nan,nan,Quán 257,https://www.tripadvisor.com/Restaurant_Review-g1568668-d6210059-Reviews-Quan_257-Ca_Mau_Ca_Mau_Province_Mekong_Delta.html,Phuong 76 Restaurant - Broken Rice,https://www.tripadvisor.com/Restaurant_Review-g1568668-d12481041-Reviews-Phuong_76_Restaurant_Broken_Rice-Ca_Mau_Ca_Mau_Province_Mekong_Delta.html,Nhà hàng Vân Thủy,https://www.tripadvisor.com/Restaurant_Review-g1568668-d12906588-Reviews-Nha_hang_Van_Th_y-Ca_Mau_Ca_Mau_Province_Mekong_Delta.html,Cua Thu Thiet-Dac San Ca Mau,https://www.tripadvisor.com/Restaurant_Review-g1568668-d12894983-Reviews-Cua_Thu_Thiet_Dac_San_Ca_Mau-Ca_Mau_Ca_Mau_Province_Mekong_Delta.html,Khu Tuong Niem Chu Tich Ho Chi Minh,https://www.tripadvisor.com/Attraction_Review-g1568668-d21058714-Reviews-Khu_Tuong_Niem_Chu_Tich_Ho_Chi_Minh-Ca_Mau_Ca_Mau_Province_Mekong_Delta.html,Tên không xác định,,Tên không xác định,,Tên không xác định,,nan,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/f2/e9/01/ruby-hotel.jpg?w=700&h=-1&s=1
Cà Mau,Dong Anh Hotel,"25 Tran Hung Dao Ward 5, Ca Mau 970000 Vietnam","https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.hotel_review&zoom=11&size=1134x375&scale=2&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=9.178776,105.155602&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v2%2FA_Pin_2x.png|scale:2|9.189878,105.134018&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v2%2FH_Pin_2x.png|scale:2|9.178776,105.155602|9.187991,105.141273|9.182650,105.147232|9.173606,105.190353|9.175690,105.153999|9.178926,105.152779|9.177212,105.157661|9.176080,105.150452|9.182075,105.148026|9.175270,105.173798&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v2%2FR_Pin_2x.png|scale:2|9.179014,105.152054|9.181443,105.146286|9.179738,105.161217|9.184291,105.157845|9.183960,105.140106|9.178391,105.154892|9.178036,105.154373&signature=3IlfGY0bFAGeyAkaGxobWWbELf0=",nan,nan,#4 of 10 hotels in Ca Mau,16 ,3.5,4.3,3.9,3.9,3.0,Very good,15,https://www.tripadvisor.com/Hotel_Review-g1568668-d4131827-Reviews-Dong_Anh_Hotel-Ca_Mau_Ca_Mau_Province_Mekong_Delta.html,,nan,3.5 of 5 bubbles,Mid-range,Business,nan,nan,Quán 257,https://www.tripadvisor.com/Restaurant_Review-g1568668-d6210059-Reviews-Quan_257-Ca_Mau_Ca_Mau_Province_Mekong_Delta.html,Phuong 76 Restaurant - Broken Rice,https://www.tripadvisor.com/Restaurant_Review-g1568668-d12481041-Reviews-Phuong_76_Restaurant_Broken_Rice-Ca_Mau_Ca_Mau_Province_Mekong_Delta.html,Nhà hàng Vân Thủy,https://www.tripadvisor.com/Restaurant_Review-g1568668-d12906588-Reviews-Nha_hang_Van_Th_y-Ca_Mau_Ca_Mau_Province_Mekong_Delta.html,Cua Thu Thiet-Dac San Ca Mau,https://www.tripadvisor.com/Restaurant_Review-g1568668-d12894983-Reviews-Cua_Thu_Thiet_Dac_San_Ca_Mau-Ca_Mau_Ca_Mau_Province_Mekong_Delta.html,Khu Tuong Niem Chu Tich Ho Chi Minh,https://www.tripadvisor.com/Attraction_Review-g1568668-d21058714-Reviews-Khu_Tuong_Niem_Chu_Tich_Ho_Chi_Minh-Ca_Mau_Ca_Mau_Province_Mekong_Delta.html,Tên không xác định,,Tên không xác định,,Tên không xác định,,nan,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/73/f8/1b/superior-double-room.jpg?w=700&h=-1&s=1
