Tourist Attraction,Hotel Name,Address,Address Link,Hotel Website,Hotline,Ranking,Reviewers,Rating,Location rating,Cleanliness rating,Service rating,Value rating,Comment,Price,URL,Description,Award,Hotel Class,Hotel Style 1,Hotel Style 2,Language Spoken,Numbers of near Restaurants,Near Restaurant 1,Link Near Restaurant 1,Near Restaurant 2,Link Near Restaurant 2,Near Restaurant 3,Link Near Restaurant 3,Near Restaurant 4,Link Near Restaurant 4,Near Attraction 1,Link Near Attraction 1,Near Attraction 2,Link Near Attraction 2,Near Attraction 3,Link Near Attraction 3,Near Attraction 4,Link Near Attraction 4,Numbers of near Attractions,Hotel Image
Gia Lai,HANZ Pleiku Hotel,"3 Nguyen Tat Thanh, Hoa Lu Ward, Pleiku Vietnam","https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.hotel_review&zoom=13&size=1134x375&scale=2&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=13.984889,108.007774&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v2%2FA_Pin_2x.png|scale:2|13.976820,108.001503|13.981615,108.009117&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v2%2FH_Pin_2x.png|scale:2|13.984889,108.007774|13.984652,108.002945|13.976594,108.013458|13.984889,108.007774|13.983660,108.008369|13.978578,107.998947|13.981814,108.009666|13.979437,107.999657|13.981183,108.000137|13.978020,108.014717&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v2%2FR_Pin_2x.png|scale:2|13.979270,108.007797|13.977863,108.004990|13.989409,108.005257|13.977587,108.003487|13.981657,108.002487|13.983086,108.009117|13.983330,108.000000|13.979190,107.998505|13.983271,108.002274&signature=Z_AxaLFKnvau7B3l0i4PL4IhhDU=",nan,nan,#1 of 4 guest houses in Pleiku,7 ,4.0,nan,5.0,3.8,4.0,Very good,nan,https://www.tripadvisor.com/Hotel_Review-g1224292-d12820165-Reviews-HANZ_Pleiku_Hotel-Pleiku_Gia_Lai_Province.html,"See why so many travelers make Pleiku Hotel their guest house of choice when visiting Pleiku. Providing an ideal mix of value, comfort and convenience, it offers an array of amenities designed for travelers like you. Given the close proximity of popular landmarks, such as Minh Thanh Temple (1.4 mi) and Dong Nhi Cemetery (1.7 mi), guests of Pleiku Hotel can easily experience some of Pleiku's most well known attractions. Free wifi is offered to guests, and rooms at Pleiku Hotel offer air conditioning. During your stay, take advantage of some of the amenities offered, including a 24 hour front desk, room service, and baggage storage. Guests of Pleiku Hotel are also welcome to enjoy a sauna and an on-site restaurant. For travelers arriving by car, there is paid private parking available on-site. While you’re here, be sure to check out My Tam, one of the Chinese restaurants that can be found in Pleiku, which is a short distance from Pleiku Hotel. If you are interested in exploring Pleiku, check out some of the nearby attractions, such as Camp Holloway (0.7 mi) and Thien Duong Giac Son (0.8 mi), all of which are within walking distance of Pleiku Hotel. At Pleiku Hotel, your comfort and satisfaction come first, and they look forward to welcoming you to Pleiku.",nan,4.0 of 5 bubbles,nan,nan,"English, Vietnamese",13,KAP Bistro,https://www.tripadvisor.com/Restaurant_Review-g1224292-d17764974-Reviews-KAP_Bistro-Pleiku_Gia_Lai_Province.html,L'amant Cafe,https://www.tripadvisor.com/Restaurant_Review-g1224292-d15521888-Reviews-L_amant_Cafe-Pleiku_Gia_Lai_Province.html,Thien Thanh,https://www.tripadvisor.com/Restaurant_Review-g1224292-d1654207-Reviews-Thien_Thanh-Pleiku_Gia_Lai_Province.html,Cafe Thu Ha,https://www.tripadvisor.com/Restaurant_Review-g1224292-d10798027-Reviews-Cafe_Thu_Ha-Pleiku_Gia_Lai_Province.html,Camp Holloway,https://www.tripadvisor.com/Attraction_Review-g1224292-d1672376-Reviews-Camp_Holloway-Pleiku_Gia_Lai_Province.html,Đồng Phục Gia Minh,https://www.tripadvisor.com/Attraction_Review-g1224292-d25965331-Reviews-D_ng_Ph_c_Gia_Minh-Pleiku_Gia_Lai_Province.html,Tên không xác định,,Tên không xác định,,2,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/30/87/78/meeting-room.jpg?w=700&h=-1&s=1
Gia Lai,Ngoc Se Hotel,"No 2 Nguyen Tat Thanh, Pleiku Vietnam","https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.hotel_review&zoom=13&size=1134x375&scale=2&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=13.983660,108.008369&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v2%2FA_Pin_2x.png|scale:2|13.976820,108.001503|13.981615,108.009117&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v2%2FH_Pin_2x.png|scale:2|13.983660,108.008369|13.984652,108.002945|13.976594,108.013458|13.984889,108.007774|13.983660,108.008369|13.978578,107.998947|13.981814,108.009666|13.979437,107.999657|13.981183,108.000137|13.978020,108.014717&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v2%2FR_Pin_2x.png|scale:2|13.979270,108.007797|13.977863,108.004990|13.989409,108.005257|13.977587,108.003487|13.981657,108.002487|13.983086,108.009117|13.983330,108.000000|13.979190,107.998505|13.977457,107.999565&signature=JPSZxhI457glkycfNKdgssxpzD8=",nan,nan,#5 of 16 hotels in Pleiku,12 ,4.5,5.0,4.0,4.5,4.0,Excellent,16,https://www.tripadvisor.com/Hotel_Review-g1224292-d8261002-Reviews-Ngoc_Se_Hotel-Pleiku_Gia_Lai_Province.html,"See why so many travelers make Ngoc Se Hotel their hotel of choice when visiting Pleiku. Providing an ideal mix of value, comfort and convenience, it offers a romantic setting with an array of amenities designed for travelers like you. You’ll enjoy relaxing rooms that offer a minibar, a refrigerator, and air conditioning, and you can stay connected during your stay as Ngoc Se Hotel offers guests free wifi. The hotel features a 24 hour front desk and baggage storage. For guests with a vehicle, free parking is available. Close to some of Pleiku's most popular landmarks, such as Thien Duong Giac Son (1.3 mi) and Camp Holloway (2.2 mi), Ngoc Se Hotel is a great destination for tourists. Travelers looking for barbeque restaurants can head to Quan Se San Xanh, Tay Nguyen. We’re sure you’ll enjoy your stay at Ngoc Se Hotel as you experience all of the things Pleiku has to offer.",nan,4.5 of 5 bubbles,Budget,Trendy,Vietnamese,14,KAP Bistro,https://www.tripadvisor.com/Restaurant_Review-g1224292-d17764974-Reviews-KAP_Bistro-Pleiku_Gia_Lai_Province.html,L'amant Cafe,https://www.tripadvisor.com/Restaurant_Review-g1224292-d15521888-Reviews-L_amant_Cafe-Pleiku_Gia_Lai_Province.html,Thien Thanh,https://www.tripadvisor.com/Restaurant_Review-g1224292-d1654207-Reviews-Thien_Thanh-Pleiku_Gia_Lai_Province.html,Cafe Thu Ha,https://www.tripadvisor.com/Restaurant_Review-g1224292-d10798027-Reviews-Cafe_Thu_Ha-Pleiku_Gia_Lai_Province.html,Camp Holloway,https://www.tripadvisor.com/Attraction_Review-g1224292-d1672376-Reviews-Camp_Holloway-Pleiku_Gia_Lai_Province.html,Đồng Phục Gia Minh,https://www.tripadvisor.com/Attraction_Review-g1224292-d25965331-Reviews-D_ng_Ph_c_Gia_Minh-Pleiku_Gia_Lai_Province.html,Tên không xác định,,Tên không xác định,,2,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/7f/58/82/top-floor-morning-coffee.jpg?w=700&h=-1&s=1
Gia Lai,Khanh Linh Hotel Gia Lai,"232 Nguyen Tat Thanh, Pleiku 600000 Vietnam","https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.hotel_review&zoom=13&size=1134x375&scale=2&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=13.976594,108.013458&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v2%2FA_Pin_2x.png|scale:2|13.981615,108.009117&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v2%2FH_Pin_2x.png|scale:2|13.976594,108.013458|13.970457,108.015884|13.976594,108.013458|13.972230,108.014908|13.984889,108.007774|13.983660,108.008369|13.981814,108.009666|13.978020,108.014717|13.976531,108.014984|13.982486,108.008728&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v2%2FR_Pin_2x.png|scale:2|13.979270,108.007797|13.977863,108.004990|13.977587,108.003487|13.974566,108.016296|13.983086,108.009117|13.979520,108.005592|13.972840,108.011711|13.976344,108.014351|13.970989,108.007683&signature=T3vxwLvVuzp7SEbUsdIWDFVGVvI=",nan,nan,#4 of 16 hotels in Pleiku,11 ,4.0,4.0,4.0,3.7,4.0,Very good,34,https://www.tripadvisor.com/Hotel_Review-g1224292-d11698324-Reviews-Khanh_Linh_Hotel_Gia_Lai-Pleiku_Gia_Lai_Province.html,"Everyone needs a place to lay their weary head. For travelers visiting Pleiku, Khanh Linh Hotel Gia Lai is an excellent choice for rest and rejuvenation. Well-known for its proximity to great restaurants and attractions, Khanh Linh Hotel Gia Lai makes it easy to enjoy the best of Pleiku. As your “home away from home,” the hotel rooms offer a minibar and air conditioning, and getting online is easy, with free wifi available. Guests have access to a 24 hour front desk, room service, and a coffee shop while staying at Khanh Linh Hotel Gia Lai. In addition, Khanh Linh Hotel Gia Lai offers a sauna and free breakfast, which will help make your Pleiku trip additionally gratifying. And, as an added convenience, there is free parking available to guests. While staying at Khanh Linh Hotel Gia Lai, visitors can check out Thien Duong Giac Son (1.4 mi) and Dong Nhi Cemetery (1.8 mi), some of Pleiku's top attractions. If you're looking for a place to eat, Quan Se San Xanh, Tay Nguyen (0.9 mi), KupPlei Cafe n Tea (1.1 mi), and Thien Thanh (1.0 mi) are all within walking distance of Khanh Linh Hotel Gia Lai. If you’re looking for something to do, Minh Thanh Temple (1.0 mi) and Camp Holloway (0.8 mi) are a nice way to spend some time, and they are all within walking distance of Khanh Linh Hotel Gia Lai. Whether you’re traveling for business, pleasure or both, Khanh Linh Hotel Gia Lai is sure to make your visit to Pleiku one worth remembering.",nan,4.0 of 5 bubbles,Business,Mid-range,"English, Vietnamese",10,KAP Bistro,https://www.tripadvisor.com/Restaurant_Review-g1224292-d17764974-Reviews-KAP_Bistro-Pleiku_Gia_Lai_Province.html,L'amant Cafe,https://www.tripadvisor.com/Restaurant_Review-g1224292-d15521888-Reviews-L_amant_Cafe-Pleiku_Gia_Lai_Province.html,Cafe Thu Ha,https://www.tripadvisor.com/Restaurant_Review-g1224292-d10798027-Reviews-Cafe_Thu_Ha-Pleiku_Gia_Lai_Province.html,Khong Gian Tre - Tea & Coffee,https://www.tripadvisor.com/Restaurant_Review-g1224292-d13923424-Reviews-Khong_Gian_Tre_Tea_Coffee-Pleiku_Gia_Lai_Province.html,Đồng Phục Gia Minh,https://www.tripadvisor.com/Attraction_Review-g1224292-d25965331-Reviews-D_ng_Ph_c_Gia_Minh-Pleiku_Gia_Lai_Province.html,Tên không xác định,,Tên không xác định,,Tên không xác định,,1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/a2/80/2d/khach-s-n-khanh-linh.jpg?w=700&h=-1&s=1
Gia Lai,Elegant Hotel,"64 Nguyen Tat Thanh, Pleiku Vietnam","https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.hotel_review&zoom=13&size=1134x375&scale=2&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=13.981814,108.009666&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v2%2FA_Pin_2x.png|scale:2|13.976820,108.001503|13.981615,108.009117&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v2%2FH_Pin_2x.png|scale:2|13.981814,108.009666|13.984652,108.002945|13.976594,108.013458|13.984889,108.007774|13.983660,108.008369|13.981814,108.009666|13.979437,107.999657|13.981183,108.000137|13.978020,108.014717|13.976531,108.014984&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v2%2FR_Pin_2x.png|scale:2|13.979270,108.007797|13.977863,108.004990|13.989409,108.005257|13.977587,108.003487|13.981657,108.002487|13.974566,108.016296|13.983086,108.009117|13.983330,108.000000|13.977457,107.999565&signature=3DXdnXtJ1Z2WYL9029HxzUETJ0w=",nan,nan,#6 of 16 hotels in Pleiku,8 ,3.5,nan,4.0,3.0,3.5,Very good,14,https://www.tripadvisor.com/Hotel_Review-g1224292-d12820589-Reviews-Elegant_Hotel-Pleiku_Gia_Lai_Province.html,,nan,3.5 of 5 bubbles,Budget,Business,nan,15,KAP Bistro,https://www.tripadvisor.com/Restaurant_Review-g1224292-d17764974-Reviews-KAP_Bistro-Pleiku_Gia_Lai_Province.html,L'amant Cafe,https://www.tripadvisor.com/Restaurant_Review-g1224292-d15521888-Reviews-L_amant_Cafe-Pleiku_Gia_Lai_Province.html,Thien Thanh,https://www.tripadvisor.com/Restaurant_Review-g1224292-d1654207-Reviews-Thien_Thanh-Pleiku_Gia_Lai_Province.html,Cafe Thu Ha,https://www.tripadvisor.com/Restaurant_Review-g1224292-d10798027-Reviews-Cafe_Thu_Ha-Pleiku_Gia_Lai_Province.html,Camp Holloway,https://www.tripadvisor.com/Attraction_Review-g1224292-d1672376-Reviews-Camp_Holloway-Pleiku_Gia_Lai_Province.html,Đồng Phục Gia Minh,https://www.tripadvisor.com/Attraction_Review-g1224292-d25965331-Reviews-D_ng_Ph_c_Gia_Minh-Pleiku_Gia_Lai_Province.html,Tên không xác định,,Tên không xác định,,2,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/90/6e/3c/photo0jpg.jpg?w=700&h=-1&s=1
Gia Lai,Boston Hotel,"212 Su Van Hanh, Pleiku 600000 Vietnam","https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.hotel_review&zoom=13&size=1134x375&scale=2&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=13.968136,108.001419&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v2%2FA_Pin_2x.png|scale:2|13.964030,108.006477|13.976820,108.001503&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v2%2FH_Pin_2x.png|scale:2|13.968136,108.001419|13.968136,108.001419|13.978578,107.998947|13.974150,107.998413|13.977830,107.997269|13.976252,108.001213|13.976510,108.006218|13.975390,107.996758|13.977646,108.004822|13.975692,108.000610&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v2%2FR_Pin_2x.png|scale:2|13.977863,108.004990|13.975407,107.996902|13.973384,107.997406|13.977587,108.003487|13.968207,108.003014|13.973790,107.995560|13.976219,107.996063|13.977457,107.999565|13.975098,107.995682&signature=apoIKcebrn8pyWOb9OH21cUmWIA=",nan,nan,#2 of 16 hotels in Pleiku,21 ,4.5,4.5,5.0,4.8,4.5,Excellent,nan,https://www.tripadvisor.com/Hotel_Review-g1224292-d17580100-Reviews-Boston_Hotel-Pleiku_Gia_Lai_Province.html,,nan,4.5 of 5 bubbles,Business,Romantic,"English, Vietnamese",17,L'amant Cafe,https://www.tripadvisor.com/Restaurant_Review-g1224292-d15521888-Reviews-L_amant_Cafe-Pleiku_Gia_Lai_Province.html,KupPlei Cafe n Tea,https://www.tripadvisor.com/Restaurant_Review-g1224292-d14176352-Reviews-KupPlei_Cafe_n_Tea-Pleiku_Gia_Lai_Province.html,Passata Bistro,https://www.tripadvisor.com/Restaurant_Review-g1224292-d17282073-Reviews-Passata_Bistro-Pleiku_Gia_Lai_Province.html,Cafe Thu Ha,https://www.tripadvisor.com/Restaurant_Review-g1224292-d10798027-Reviews-Cafe_Thu_Ha-Pleiku_Gia_Lai_Province.html,Minh Thanh Temple,https://www.tripadvisor.com/Attraction_Review-g1224292-d4939043-Reviews-Minh_Thanh_Temple-Pleiku_Gia_Lai_Province.html,Camp Holloway,https://www.tripadvisor.com/Attraction_Review-g1224292-d1672376-Reviews-Camp_Holloway-Pleiku_Gia_Lai_Province.html,Tên không xác định,,Tên không xác định,,2,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/9d/62/6c/boston-hotel.jpg?w=700&h=-1&s=1
Gia Lai,Cao Nguyen Hotel,"16 Hoang Van Thu, Pleiku Vietnam","https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.hotel_review&zoom=13&size=1134x375&scale=2&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=13.974150,107.998413&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v2%2FA_Pin_2x.png|scale:2|13.976820,108.001503&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v2%2FH_Pin_2x.png|scale:2|13.974150,107.998413|13.968136,108.001419|13.978578,107.998947|13.979437,107.999657|13.981183,108.000137|13.974150,107.998413|13.977830,107.997269|13.977183,107.994942|13.983330,108.000000|13.976252,108.001213&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v2%2FR_Pin_2x.png|scale:2|13.979270,108.007797|13.977863,108.004990|13.975407,107.996902|13.973384,107.997406|13.977587,108.003487|13.968207,108.003014|13.981657,108.002487|13.973790,107.995560|13.983330,108.000000&signature=oZJr1dPKewGbEnLkZJekIfsRNZg=",nan,nan,#9 of 16 hotels in Pleiku,1 review,5.0,nan,5.0,5.0,nan,Excellent,10,https://www.tripadvisor.com/Hotel_Review-g1224292-d12699364-Reviews-Cao_Nguyen_Hotel-Pleiku_Gia_Lai_Province.html,No description available,nan,5.0 of 5 bubbles,nan,nan,nan,27,KAP Bistro,https://www.tripadvisor.com/Restaurant_Review-g1224292-d17764974-Reviews-KAP_Bistro-Pleiku_Gia_Lai_Province.html,L'amant Cafe,https://www.tripadvisor.com/Restaurant_Review-g1224292-d15521888-Reviews-L_amant_Cafe-Pleiku_Gia_Lai_Province.html,KupPlei Cafe n Tea,https://www.tripadvisor.com/Restaurant_Review-g1224292-d14176352-Reviews-KupPlei_Cafe_n_Tea-Pleiku_Gia_Lai_Province.html,Passata Bistro,https://www.tripadvisor.com/Restaurant_Review-g1224292-d17282073-Reviews-Passata_Bistro-Pleiku_Gia_Lai_Province.html,Camp Holloway,https://www.tripadvisor.com/Attraction_Review-g1224292-d1672376-Reviews-Camp_Holloway-Pleiku_Gia_Lai_Province.html,Tên không xác định,,Tên không xác định,,Tên không xác định,,1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/64/b1/52/cao-nguyen-hotel.jpg?w=700&h=-1&s=1
Gia Lai,Le Centre Hotel,"22B Le Lai, Pleiku Vietnam","https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.hotel_review&zoom=13&size=1134x375&scale=2&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=13.978578,107.998947&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v2%2FA_Pin_2x.png|scale:2|13.976820,108.001503|13.981615,108.009117&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v2%2FH_Pin_2x.png|scale:2|13.978578,107.998947|13.984652,108.002945|13.968136,108.001419|13.984889,108.007774|13.983660,108.008369|13.978578,107.998947|13.979437,107.999657|13.981183,108.000137|13.974150,107.998413|13.977830,107.997269&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v2%2FR_Pin_2x.png|scale:2|13.979270,108.007797|13.977863,108.004990|13.975407,107.996902|13.973384,107.997406|13.977587,108.003487|13.981657,108.002487|13.973790,107.995560|13.983330,108.000000|13.976219,107.996063&signature=f8nbLv8QS-O3mkg8Zw9jVzejNkI=",nan,nan,#3 of 7 small hotels in Pleiku,3 ,4.5,nan,nan,4.0,5.0,Excellent,75,https://www.tripadvisor.com/Hotel_Review-g1224292-d17532487-Reviews-Le_Centre_Hotel-Pleiku_Gia_Lai_Province.html,,nan,4.5 of 5 bubbles,nan,nan,nan,25,KAP Bistro,https://www.tripadvisor.com/Restaurant_Review-g1224292-d17764974-Reviews-KAP_Bistro-Pleiku_Gia_Lai_Province.html,L'amant Cafe,https://www.tripadvisor.com/Restaurant_Review-g1224292-d15521888-Reviews-L_amant_Cafe-Pleiku_Gia_Lai_Province.html,KupPlei Cafe n Tea,https://www.tripadvisor.com/Restaurant_Review-g1224292-d14176352-Reviews-KupPlei_Cafe_n_Tea-Pleiku_Gia_Lai_Province.html,Passata Bistro,https://www.tripadvisor.com/Restaurant_Review-g1224292-d17282073-Reviews-Passata_Bistro-Pleiku_Gia_Lai_Province.html,Camp Holloway,https://www.tripadvisor.com/Attraction_Review-g1224292-d1672376-Reviews-Camp_Holloway-Pleiku_Gia_Lai_Province.html,Đồng Phục Gia Minh,https://www.tripadvisor.com/Attraction_Review-g1224292-d25965331-Reviews-D_ng_Ph_c_Gia_Minh-Pleiku_Gia_Lai_Province.html,Tên không xác định,,Tên không xác định,,2,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/23/5f/71/28/hotel-images.jpg?w=700&h=-1&s=1
Gia Lai,Minh Manh Hotel,"90 Ly Nam de, Pleiku Vietnam","https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.hotel_review&zoom=11&size=1134x375&scale=2&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=13.963521,108.020508&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v2%2FA_Pin_2x.png|scale:2|14.033010,108.005234|13.964030,108.006477|13.995370,108.003723|13.968930,107.988022|13.976820,108.001503|13.981615,108.009117|13.966056,107.982468&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v2%2FH_Pin_2x.png|scale:2|13.963521,108.020508|13.984652,108.002945|14.008824,108.046120|13.968136,108.001419|13.970457,108.015884|13.976594,108.013458|13.972230,108.014908|13.984889,108.007774|13.983660,108.008369|13.963521,108.020508&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v2%2FR_Pin_2x.png|scale:2|14.008757,108.046318|13.979270,108.007797|13.977863,108.004990|13.989409,108.005257|13.975407,107.996902|13.951700,108.016823|13.973384,107.997406|13.977587,108.003487|13.968207,108.003014&signature=kNZ8qOoBIHU-7Dl7Xht2OYkO_XQ=",nan,nan,#2 of 7 small hotels in Pleiku,4 ,4.5,nan,5.0,4.5,nan,Excellent,12,https://www.tripadvisor.com/Hotel_Review-g1224292-d12844422-Reviews-Minh_Manh_Hotel-Pleiku_Gia_Lai_Province.html,"See why so many travelers make Minh Manh Hotel their small hotel of choice when visiting Pleiku. Providing an ideal mix of value, comfort and convenience, it offers an array of amenities designed for travelers like you. Rooms at Minh Manh Hotel offer a refrigerator, air conditioning, and a desk providing exceptional comfort and convenience, and guests can go online with free wifi. A 24 hour front desk, room service, and baggage storage are some of the conveniences offered at this small hotel. If you are driving to Minh Manh Hotel, free parking is available. While staying at Minh Manh Hotel, visitors can check out Camp Holloway (1.6 mi) and Dong Nhi Cemetery (2.2 mi), some of Pleiku's top attractions. If you like cafes, Minh Manh Hotel is conveniently located near KupPlei Cafe n Tea and Kaffa Coffee. Best of all, Minh Manh Hotel makes it easy to experience some great Pleiku attractions like Minh Thanh Temple (0.9 mi), which is a short distance away. We’re sure you’ll enjoy your stay at Minh Manh Hotel as you experience all of the things Pleiku has to offer.",nan,4.5 of 5 bubbles,Budget,Vietnamese,Vietnamese,44,My Home Restaurant,https://www.tripadvisor.com/Restaurant_Review-g1224292-d6781089-Reviews-My_Home_Restaurant-Pleiku_Gia_Lai_Province.html,KAP Bistro,https://www.tripadvisor.com/Restaurant_Review-g1224292-d17764974-Reviews-KAP_Bistro-Pleiku_Gia_Lai_Province.html,L'amant Cafe,https://www.tripadvisor.com/Restaurant_Review-g1224292-d15521888-Reviews-L_amant_Cafe-Pleiku_Gia_Lai_Province.html,Thien Thanh,https://www.tripadvisor.com/Restaurant_Review-g1224292-d1654207-Reviews-Thien_Thanh-Pleiku_Gia_Lai_Province.html,T'Nung Lake ( Ia Nueng),https://www.tripadvisor.com/Attraction_Review-g1224292-d1674539-Reviews-T_Nung_Lake_Ia_Nueng-Pleiku_Gia_Lai_Province.html,Minh Thanh Temple,https://www.tripadvisor.com/Attraction_Review-g1224292-d4939043-Reviews-Minh_Thanh_Temple-Pleiku_Gia_Lai_Province.html,Thien Duong Giac Son,https://www.tripadvisor.com/Attraction_Review-g1224292-d15212968-Reviews-Thien_Duong_Giac_Son-Pleiku_Gia_Lai_Province.html,Dong Nhi Cemetery,https://www.tripadvisor.com/Attraction_Review-g1224292-d1725605-Reviews-Dong_Nhi_Cemetery-Pleiku_Gia_Lai_Province.html,7,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/76/7c/cc/ly-nam-d-street-view.jpg?w=700&h=-1&s=1
